,brand_id,title
22703,20953,OMET PACKAGING PRINTING MACHINES
22731,13675,Sperre
22767,12082,Kapego
22771,13505,AMETEK Sensors Test & Calibration
22772,6676,Nolta
22773,16066,Transducer Techniques
22781,18811,INDUSTRONIC
22790,608,Mobrey (Brand of Emerson)
22791,20952,GC Valves
22794,2018,Nexen
22799,8557,Dr. Breit
22808,20922,GAV Air Technology
22809,15368,Elwatec Wärmetechnik
22817,10318,Vokes Air (Brand of Mann & Hummel)
22821,12009,Ocme
22863,395,PROCENTEC
22871,12926,FOERSTER
22893,2001,Volvo
22898,14538,Stewart-Buchanan Gauges
22899,3460,Wagner
22921,15373,Honigmann
22924,13808,Farris
22951,10232,Meca-Inox
22953,12315,CORKEN
22961,12986,STUVEX
22962,5839,Benedict
22964,4507,Bondioli & Pavesi
22969,12759,Wagner Instruments
22974,14377,NACHI Hydraulics
22988,6210,GO SWITCH
22993,7410,BAG electronics (brand of OSRAM)
23028,5218,Roland Electronic
23045,13798,Pneumatrol
23049,3256,DMC Tools Daniels Manufacturing Corporation
23063,12817,THERMATOOL
23069,20833,Haitian Plastics Machinery
23071,685,Foxboro Eckardt (Brand of Schneider Electric)
23075,5939,ELHAND TRANSFORMATORY
23077,9353,Hartmann und König
23086,2529,Delcon
23097,2860,FLOJET (brand of Xylem)
23106,14442,Safco Engineering
23123,6973,FICEP
23130,14761,LORD (brand of Parker)
23144,7600,LARZEP
23152,628,PROXXON-INDUSTRIAL
23171,11968,Solar
23173,10777,SIMTECH
23178,6351,Ringo Valvulas
23182,14474,Bogaerts
23186,3376,PFLITSCH
23190,16467,Kolektor
23203,6962,FEIG ELECTRONIC
23204,7556,Zero-Max
23222,13060,Envirex
23227,10173,Kjellberg
23230,8012,Bachofen Automation
23234,11814,Lining
23235,1519,CRYDOM (brand of Sensata Technologies)
23247,10128,AGRU Kunststofftechnik GmbH
23253,5365,Sapitflex
23269,6221,Bonesi
23281,17292,JFLO
23287,17754,HKM-Messtechnik
23288,6795,WISTRO
23289,9176,Thomson
23300,15114,ISHAN PRECISION
23327,9659,Rohrback Cosasco Systems
23330,20936,IPO Technologie
23357,2551,Watson-Marlow
23373,12160,PCB Piezotronics
23376,6059,ROAL Living Energy
23387,5601,Stanadyne
23389,11953,INOX PNEUMATIC
23392,8023,BLH Nobel (brand of VPG)
23399,1637,DEUFRA
23401,2502,Dreizler
23419,8970,HanYoung
23438,12541,Mittelmann
23453,5715,Pneumac
23519,19740,MARINI TRASFORMATORI
23531,17041,SARASIN-RSBD
23569,9168,D'Andrea
23590,5210,IEK GROUP
23594,1724,CEMA
23604,424,Elektra Dillingen
23608,3941,Wideautomation
23614,4017,FUJIFILM Dimatix
23637,6488,Poclain Hydraulics
23645,16003,COGEIM
23651,11358,Breve Tufvassons
23661,13657,VARIOVAC
23663,15703,NIBCO
23708,4741,AREVA
23709,1989,Leybold (Brand of Atlas Copco)
23776,10477,Scaldalai
23786,10675,Howden Solyvent-Ventec
23794,20940,TUFVASSONS
23823,14809,HAWKE
23828,5888,BOFA
23835,8731,ACS-CONTROL-SYSTEM
23846,13638,JÄGER Handling \/ JAEGER Handling \/ JAGER Handling
23863,12792,ICM Controls
23895,3058,PCE Instruments
23907,10379,Abicor BINZEL
23922,17456,MannTek
23996,3201,Makita
24002,4012,Optex FA
24032,15504,Rohrsystem-Technik
24043,11129,Wicke
24069,7292,M.M.T. \/ MMT Italia
24072,7257,Detas
24078,12776,SEAP
24090,9142,TOX PRESSOTECHNIK
24093,14935,FOX
24106,12716,Thermo Est
24110,20951,Biral
24111,16429,Dugomrulli
24133,8753,Loma Systems
24149,18980,Riken Keiki
24159,16299,MPK Kemmer PCB Tools
24164,17352,Ruggles-Klingemann
24176,10807,GICAR
24182,10822,Elektra (Beleuchtung)
24185,6177,Balance Systems
24188,9094,Lach Diamant
24192,3940,Frako
24193,965,Animatics (brand of Moog)
24200,20950,Zeolyst \/ Zeolite Beta
24220,9237,Airtech
24231,4511,Valpadana
24240,5057,Tengxuan
24245,16713,IMA Schelling
24254,1913,RUHRGETRIEBE
24257,2969,Wandfluh
24285,9888,Fabrimex
24290,16308,DHM Group
24298,9557,ASK Corporation
24307,7391,Fedegari
24311,5077,Climaveneta (brand of Mitsubishi Electric)
24340,8718,Orbitalum Tools
24341,5606,Racor (brand of Parker)
24350,12658,alki TECHNIK GmbH
24351,13995,HIMA
24367,2852,Witte Pumps
24377,6651,VDO
24379,15235,SAP srl
24387,1706,Walter & Sohn
24398,10873,Bucher Vaslin
24419,11144,Dinse
24426,20764,Unistrut
24427,5517,Kraftman
24432,8602,Hexagon Metrology \/ TESA Technology \/ Brown & Sharpe
24434,7858,AXLE TECH
24458,12697,Dreibond \/ Drei Bond
24465,7729,J. Schneider Elektrotechnik
24469,15846,Doga SA
24471,4533,Rami Yokota
24481,609,Mersen (marke of Ferraz Shawmut)
24495,12285,March Pumps (MARCH PUMPEN)
24497,9267,Hydro-Vacuum
24530,1363,LM-Therm
24544,991,Tecalan
24548,4911,NALCO Water (brand of Ecolab)
24559,1716,HOMA
24562,10701,HBS Valves
24576,4770,Mars Valve
24590,14137,Webster
24634,8467,Kocsis
24637,17004,KOSMEK
24642,15436,Effebi
24644,9622,Tend Technology
24659,20510,Bohm Elektronik
24661,10786,KETO Pump
24667,8294,BFI Automation
24668,7317,Sondex (Brand of Danfoss)
24690,9652,Wipotec
24730,5854,Elco Industrie Automation
24738,8858,KNÖDLER GETRIEBE
24740,9193,HAPPICH
24743,16890,Josef Emmerich Pumpenfabrik
24787,534,Edelstahlarmaturen
24795,20948,Pasaban
24801,1306,Panduit Germany
24814,10950,GF Machining
24854,20945,Conterol
24868,6864,HEP
24870,14544,CPOAC PNEUMATICS
24871,8741,CONTROLLI
24881,11762,Misia
24883,9074,Secespol
24935,1057,WILO
24941,2848,MW HYDRAULIK
24953,3200,DEWALT
24964,9358,Laempe
24998,20944,Trisa Electronics AG
25015,13780,OCR Reducers
25023,3533,Hydroscand
25025,11243,Hansaloy
25039,5528,GSM
25047,15999,Tecflam
25049,20946,WesTech
25072,9160,MIKROEL Controllers
25075,10663,Ono Sokki
25102,18416,Friedrich Britsch
25109,7372,EMC
25157,11976,SEIKOM Electronic
25163,1133,BHDT \/ Bohler Hochdrucktechnik
25168,15696,Anaheim Automation
25191,10979,HK INSTRUMENTS
25197,4974,GETT
25235,14367,CHETRA
25242,6738,Telestar
25311,6639,Meinhart Kabel
25313,16259,TOCOS (brand of Tokyo Cosmos Electric)
25318,7665,KOJA Oy
25319,14438,Elco Elettronica
25321,12341,Herold
25324,4896,LINDY
25333,10764,ACTAIR
25334,10730,Mouvex (member of PSG DOVER)
25342,14257,Flexibox (brand of John Crane)
25347,1841,Asahi
25350,11153,Soclair Electronic
25371,8490,GC-heat Gebhard
25375,20609,Husqvarna
25380,15986,PKP Prozessmesstechnik
25391,16791,SWEMA
25398,4753,Ege-elektronik
25412,5603,SF-Filter
25413,2467,Kaibel & Sieber
25423,6819,By Carpel
25437,12118,Ammann
25463,9955,Conti-Elektron
25476,6677,EDS Maschinenbau
25493,2366,DAIKIN
25496,8110,BFM Fitting
25500,1337,micronel
25501,10287,SNT Sensortechnik
25503,4673,Handtmann
25544,3078,LOUIS ALLIS
25547,11683,PIX Germany
25562,20939,Asutec
25576,12781,ACROMAG
25593,16152,Panel
25595,5742,Purafil (Filtration Group)
25607,15587,Corimpex
25619,11590,Satec
25623,5443,DOCERAM
25632,17426,PFISTERER
25638,18133,VZDUCHOTORG
25644,13409,J. A. Becker & Söhne
25659,9741,Donadon
25696,3908,Aurora Air
25718,7138,Vigour
25726,1122,Tri Tronics
25727,12708,Loc-line
25731,14347,RG-Antriebstechnik
25735,14343,MPM Micro Präzision Marx
25738,6564,EMBRACO ASPERA
25739,1954,Algra
25749,586,LEWA
25765,10688,MIKROPUL
25776,495,RECKMANN
25781,7266,DECKMA
25784,8387,D-Link
25786,1084,Delair
25791,8658,FLO CONTROL Valves
25812,4943,Shinkawa
25817,16834,P&B Weir
25831,996,Rehau
25836,5488,Ansaldo
25845,15830,LAWECO
25855,10472,Sigrist
25863,3576,Novasina
25879,3750,Draka
25894,3818,Flexbimec
25900,19044,VALVITALIA
25910,17366,Autogen-Ritter
25922,3352,Marchel
25927,15535,Watson Smith
25942,20937,SCANA
25975,11787,Daniamant
25979,13127,COFIMCO SRL
25986,4330,Inficon
25997,18155,OTTO Engineering
25998,8435,CAS Corporation
26023,10806,MEDC
26024,19892,Kaeser Compressors
26036,17569,Automationstechnik
26038,963,IDROTECK
26064,16461,Bolte
26086,10442,ULTRA POMPE
26093,8101,KPA pumps
26104,12459,FLUITRONICS
26106,20934,Bollegraaf
26107,9108,Markes
26111,525,Kone
26119,15240,Elsa
26132,15562,HS-Cooler \/ HS Cooler
26138,10019,Deutschmann Automation
26145,8737,Rotox
26159,4316,ITEC FOOD TECHNOLOGY
26181,3774,Exlar
26207,7518,EW HOF Antriebe und Systeme
26215,1561,BELDEN
26226,17335,Fuso Seiki
26236,9272,Maschinenfabrik Reinhausen
26244,4863,Analytik Jena
26250,13309,Horizon
26258,4744,Alcatel
26261,3284,SCHAUBLIN
26265,13397,Commander
26278,15668,EMCO
26279,3815,SAV Spann- Automations- Normteiletechnik
26298,577,Atlas Copco
26300,6571,Kostal Industrie Elektrik
26301,224,Wichita Clutch (brand of Altra Industrial Motion)
26305,12470,BLACKS CHARPY
26309,2406,EAE Electric
26315,10843,SKOV
26318,1958,TROAX
26325,10523,Asturomec
26328,3265,VAISALA
26358,10766,ZAMBELLO
26368,2103,ultra air
26393,12085,Nocado
26400,9506,Binding Union
26450,4048,Westfalia
26457,18946,F&F
26460,15060,Graymills
26468,12066,Centec Pumpen
26482,10956,SART von Rohr SAS
26483,17755,Schunk Group
26489,19397,Techno srl
26501,8258,Mefiag (brand of CECO)
26502,15916,Waiweldai
26507,7484,Kaleja
26524,16765,Kowa Optimed
26531,1141,SÜDMO \/ SUDMO (brand of Pentair)
26537,12220,Eriez Manufacturing
26545,8733,Nikuni
26568,9330,VEIT
26580,13791,meurer
26584,5067,Osborn \/ Osborn International
26587,4506,OM carrelli elevatori
26594,16248,Stonel Corporation \/ Hawkeye
26603,10808,Smith Pumps
26604,12243,KENNAMETAL
26607,3830,SenoTec
26614,14934,Fluitex
26616,8597,PRODIGY Italiana
26617,2330,Mosca
26626,18275,ENEO Security
26647,16007,Reed Electronic
26650,15341,HYDROPNEU
26651,11102,MUT Meccanica
26675,15467,CME \/ C.M.E.
26676,19818,AMS
26694,17697,Fumex
26696,20932,OMAS
26698,6882,IAI Industrieroboter
26699,1876,ZeitLauf (brand of ebm-papst)
26709,260,ITE ITE-TOOLS
26722,8674,Pompe Garbarino
26723,10941,Campini
26734,20927,Kesla
26735,3686,Inotec
26745,10283,REA JET
26757,11180,Fast Fill Systems
26758,18547,TAKASAGO ELECTRIC
26764,11521,TSURUMI
26777,19446,DELTA ELEKTRONIKA
26787,10727,Blackmer
26790,14237,LEDtronics
26792,15196,Misati
26799,12034,TEADIT
26805,20931,Westway
26839,2610,Shield (brand of PONY s.r.l.)
26847,12907,Algas-SDI
26858,1641,Thermocoax Isopad
26865,14365,contec
26869,4885,Bruker
26882,12016,GEA AWP
26911,11783,Koino
26941,11510,AKO Regelungstechnik
26951,14038,IMET
26970,2403,Krones
26978,9001,Terlet
26980,2378,JEAN MULLER
26985,5593,Shimadzu
26991,6334,SEMCO (brand of FLÄKTGROUP)
27047,17145,Fumagalli Valves
27055,11414,Dinamica Generale
27059,459,Schenck Process
27068,11685,Lear Corporation
27075,13547,HAGENBUCH
27112,546,Helios
27139,12276,slittec
27140,947,FENNER
27142,8227,First
27164,18877,ANTAIRA TECHNOLOGIES
27171,4547,Nocchi pumps (brand of Pentair)
27195,14968,IVECO
27199,15544,ENOTEC
27206,2806,Autonics
27221,4046,Jaeger
27232,467,ControlAir
27234,20929,Hoppe Marine
27238,8251,Norbar
27253,10549,AMG - Pesch (Brand of Eriks)
27267,9233,EUROTEC Antriebszubehör
27282,410,Brüel & Kjær Vibro (brand of spectris company)
27294,9688,Schirmer
27307,18546,Rotofluid
27308,2612,Hengesbach
27332,16422,Teknic
27334,20928,ZOZHI
27346,14098,Rineer Hydraulics (brand of Bosch Rexroth Mobilhydraulik)
27351,9743,Roten
27357,19239,Epiroc
27363,19186,STATRON
27418,14405,ESAutomotion
27419,17224,Belzona
27427,14452,SVT Transfer Complete
27438,1792,Djadun
27445,9355,Pneumofore
27446,1769,Tescom (brand of Emerson)
27455,6137,Semperit Gruppe (Sempermed \/ Semperflex \/ Sempertrans \/Semperform)
27477,5053,MITSUBOSHI
27485,4725,Durabook
27493,2698,IFE
27542,17161,Selwood
27579,734,Bender
27580,2200,Innovatherm
27594,10907,Termomeccanica
27614,17657,Edrizzi (brand of Brainflash)
27615,1118,Mikro-Mess \/ Micro Mess
27659,7258,CIRCONTROL
27668,10918,ICAR
27712,9496,Elfatek
27724,12484,Gruetzner
27744,16423,DZ TRASMISSIONI
27780,20896,BraunAbility
27790,16002,SOLENOID SOLUTIONS
27800,17524,MERKES
27810,13832,BINDER Group (COMBIMASS \/ CAMASS \/ VACOMASS)
27813,5322,Arco
27817,16934,Penon Automation
27838,20531,Zumtobel
27845,11083,Magnemag (brand of Alpine Metal Tech)
27881,15146,Select Automation
27909,2972,ishida
27918,12938,BELLODI
27919,1868,Schubert & Salzer
27939,11712,BL MEDITERRANEO (brand of BL Bag Line)
28022,1630,Goedhart
28046,13500,Oleodinamica Marchesini
28050,14079,Mag-tronic (Brand of O.M.F.B. )
28051,538,Felm
28057,4997,Wallace & Tiernan (by Evoqua)
28058,4592,EM-Technik \/ EMTechnik
28071,11663,Fancom
28195,18044,SCHAAF
28199,7924,BRIM ELECTRONICS
28210,5503,Van der Graaf
28230,2730,PINTSCH TIEFENBACH SCHALTBAU
28241,7494,Pennine
28254,20430,TM Filters
28268,8201,Tefen
28269,12943,SCOMES
28290,18302,SCHWING
28300,1970,Becker
28317,8916,Mario Ferri
28318,14517,ASEM
28332,20924,ZAHORANSKY AG
28349,13130,WMB Ventilatoren
28352,5410,sumake
28360,5996,ATMI
28384,6215,MIDTRONICS
28390,9360,SAPI
28394,547,Helios Heizelemente
28395,8955,CEDES
28399,13540,Guntermann & Drunck  \/ G&D
28467,8911,Henke Sass Wolf
28484,5299,SAER
28497,144,Filton Rotary
28501,19756,OMT Group
28516,5744,Vanad
28524,12261,TEIKOKU
28538,13312,Selmers
28608,15408,Simatek
28618,12814,Protec
28622,8929,Dryfast
28685,10631,Goulds Pumps (brand of ITT)
28690,9948,Vimoter
28691,13934,NERAK Fördertechnik
28706,12268,NSM MAGNETTECHNIK
28726,13296,Mono Pumps (Ezstrip)
28727,10169,Danly
28730,20908,WEIDEMANN
28744,5990,CODELINE (brand of Pentair)
28747,17730,FPS Werkzeugmaschinen
28768,10003,Heinen Freezing
28781,12966,Mueller Industries
28787,12944,LI-BE \/ S.4M Bearings
28793,16556,KREBER
28797,15394,BILZ (brand of LEITZ-Group)
28806,11629,BUSCK
28808,8166,Denco Happel (brand of FLÄKTGROUP)
28814,8992,Linde Hydraulics
28826,13945,EFORE
28842,20933,Gebrüder Heyl
28876,5720,Riken seiki
28883,13714,Marba
28889,2077,Mariotti Pecini
28890,16906,SEPAmatic
28910,14227,Autosen
28912,14564,Bertolini Pumps
28931,3937,Sewerin
28967,13771,C&S Electric
28971,16996,TECHNOMETRA
29004,14025,Phenomenex
29021,16141,Johnson Cutless \/ Duramax Marine
29025,13568,ZF Friedrichshafen AG
29047,6919,LATTYflon
29065,18888,Hörmann \/ Hoermann
29078,967,Paul Vahle
29080,15479,PSI Products
29091,17734,Badotherm
29099,3981,ERA
29100,20898,ADAMS & WESTLAKE
29107,14157,DEBNAR Messtechnik
29128,15957,ELODRIVE
29129,10195,Vescor (brand of Lifco Hydraulics)
29130,15787,NOTIFIER by Honeywell
29136,14932,Flexacier
29147,14041,Richco
29154,2691,SAWA
29180,4688,Guardian
29188,1709,Trolex
29192,13318,Swedrive
29203,10271,Falch
29208,20923,i.Mak
29209,3727,Berluto Armaturen
29210,11473,Govoni \/ GSBI
29213,13663,Cryomec
29224,9339,Sinpro
29234,10177,euroTECH
29242,12775,SAVINO BARBERA
29251,5545,NAVAL
29347,13076,ALLFI
29352,1470,Ersa
29357,11094,BEMA
29397,6289,BTSR
29404,8945,Avery Berkel
29420,4764,ARMATUREN-ARNDT
29429,4832,TORRESAN
29432,2563,CP Chicago Pneumatic
29441,7873,WILLE
29451,20228,Normet
29463,16840,Driescher
29465,16843,Tuxhorn
29479,4878,Hyosung
29485,2531,SITI MOTOR
29505,218,Marland Clutch (Brand of Altra Industrial Motion)
29514,15745,Servomex
29519,14211,Avcon Controls
29523,11274,Manotech
29533,4842,AUMA
29534,16038,KOLBE foodtec
29568,15831,ELK MOTOR
29576,12397,WILHELM SIEFER
29642,3066,Monoflo
29672,2261,FAIRBANKS NIJHUIS
29701,16758,Supco
29760,20102,Curtiss-Wright
29762,7042,ZKL
29776,17519,Oradoc
29783,15093,Tecnos G.A.
29793,7429,BLAGDON
29795,20942,AMCI
29797,17487,C.M.S. Electric Motors \/ CMS MOTORI ELETTRICI
29803,20917,EXEL CNC
29820,1568,AVAGO (Brand of Broadcom Inc.)
29821,18481,CREATIQUE TECHNOLOGIE
29827,17130,Emmecom
29828,3128,Cabot
29843,15758,PEGAS GONDA
29858,18037,Siekmann Econosto
29859,17977,AMTek Microwaves
29871,12339,Hahn Hydraulik
29893,8272,Valter Segatrici
29895,12800,MAINS
29915,12700,Grenzebach
29940,4298,Meech
29942,6470,Simtek
29956,11660,AZBIL TACO
29966,9633,SMIPACK
29996,20918,Gustav Klein
30006,16496,Key Technology
30007,13289,Victor
30015,8208,Kubota
30022,9550,Lantech
30026,5533,IBC \/ IBC Wälzlager \/ IBC Waelzlager
30032,13303,STS Instruments
30058,17158,Binder Magnetic
30066,14400,T.D. Williamson
30069,11039,Fischer Connectors
30077,6519,Balston (brand of Parker)
30125,6556,Bristol Compressors
30146,883,Seli
30176,1757,Neo-Dyn Industries \/ NEODYN (brand of ITT)
30178,10214,COMSOFT
30181,17954,SynQor
30182,18684,Magnetic Elektromotoren
30188,2796,Fujikura
30200,17137,Knörzer \/ Knoerzer
30204,10970,HAUG Kompressoren (brand of Sauer Kompressoren)
30207,17826,Fritsche
30227,3621,Chromalox
30256,16621,Ettus Research
30281,13605,Mesan
30299,16123,HPS Hammond Power Solutions
30313,6222,BORRIES Markier-Systeme
30315,15239,Helmut Diebold
30340,11166,TOS Kuřim
30352,17361,DBK Group
30366,638,Seko
30388,16741,Aurora Konrad
30429,12274,OESSE
30455,20888,FELCO
30472,9118,ARTECH INDUSTRIES INC
30481,15372,Italvalvole
30515,17482,Mz Aspiratori
30524,4032,Bortolin Kemo
30534,15083,Alien Technology
30536,7408,Trumeter
30545,6792,ONSRUD
30555,18662,Adicomp
30556,8706,Ethafilter
30557,7969,INOXIHP
30570,8569,CDC Elettromeccanica Italy
30577,7952,Volgen
30582,12142,HYDRO-MEC
30585,1040,Coltri
30603,2661,Bourdon Haenni (brand of Baumer Group)
30615,8832,Trasmil
30616,4111,Julabo
30638,13631,DÜCHTING\/DUECHTING PUMPEN
30668,4341,NBR
30669,15876,Fantinelli
30683,4311,Hundegger
30685,10353,MRU air
30688,1912,TIMKEN
30723,9128,Behringer
30724,5557,Doosan
30737,13827,Lumiglas (marke of Papenmeier)
30738,13220,PAMAS
30748,668,Dürr  Durr
30787,3218,Sulzer Mixpac
30814,14711,Forissier
30818,15054,Japy Pump
30848,15014,Rotatool
30867,7695,Shimpo Instruments
30875,15058,Amarinth Pumps
30883,12566,Eclipse Magnetics
30891,10551,PROVALVE Armaturen
30893,2813,Normfest
30902,11199,TTS Marine
30904,15778,SIT Group
30906,11828,IVR valves
30911,9959,MEMBRAPOR
30935,14159,STANDART Pompa
30990,644,Ruwac
31004,7048,Kato Engineering (brand of NIDEC)
31005,1107,Radiodetection
31006,8116,Mato
31018,13691,Maurer-Atmos Middleby
31036,15704,SECUMS INTERLOCKS
31037,16726,Starrett
31055,4639,O+P
31078,3681,Igema
31087,13882,Elmetron
31095,2236,Wöhner WOHNER
31105,7104,Rala
31111,4900,Dr. E. Horn
31124,15085,HID Global
31127,12804,FPT industrie
31135,5328,Roxell
31146,12453,COHLINE
31163,15199,Viking Johnson
31189,9556,FLEXADUX
31194,15772,MONTI
31207,5530,Metra S.p.A
31211,11789,Pollard Pumps
31215,13735,C.R.
31228,20416,TAIYO VALVE
31238,7198,ELRO Pumpen (brand of Crane)
31243,14578,battenfeld-cincinnati (formerly Cincinnati Extrusion)
31244,7215,IKL Anlagentechnik
31261,20914,Turbosan
31268,12054,blotek
31269,9982,BTG Instruments
31292,18211,Jonard Tools
31326,4754,REDEX ANDANTEX
31331,7536,MUBEA
31335,11965,Ascell
31340,4408,Shinko
31343,6027,Tetra Pak
31441,11041,Trasfo Project
31453,17809,Better Packages
31481,5741,PLYMOVENT
31490,16191,Sourcetronic
31497,16687,Tiefenbach Wasserhydraulik
31531,5349,Profibus
31541,7625,Seifert Systems
31553,16883,KH TEC \/ KH-TEC
31572,13887,Selin Sistemi (brand of FIR Group)
31582,20913,LAZZATI
31596,12560,SERVINOX
31607,6178,Barmag (Brand of Oerlikon)
31613,9341,Separ
31631,7114,Reinhardt-Technik (brand of WAGNER Group)
31643,10443,Rotterdamse Elementen Fabriek
31650,20901,EKD Systems
31651,11268,Robot Pumps
31715,17214,Teleco Automation
31730,20912,Conveyor Components
31733,11429,HK
31753,8146,Eipsa
31779,10936,Furmanite
31793,9114,Uni-Valve
31799,14435,Tecnikabel
31800,5602,Fai Filtri
31802,16787,Guth Ventiltechnik
31814,20909,MFilter
31823,6489,Funke Wärmetauscher
31832,4184,FABER KABEL
31837,5928,Parker SSD Drives (SSD\/Eurotherm)
31843,9333,Trafomodern
31861,3311,EURODIFROID
31872,8361,AICHELIN
31883,5589,Bohmer \/ BOEHMER
31885,20911,Tecnair
31887,15853,SOMOS
31896,14830,Vulkan Couplings
31921,5548,HAWLE
31966,15613,A.O.Smith
31973,15175,ACOPLAMIENTOS ALBERT
31981,10350,URACA
31986,14577,MEB \/ Maquinaria Eléctrica Bilbao
31991,20910,Prematic
31997,3210,Volz Luftfilter
32000,3489,Czaki
32006,1542,C&K
32011,10804,JARRER
32014,4384,HOFFMANN Maschinen- und Apparatebau \/ HOFFMANN-filter
32020,7982,Franz Kessler
32021,12006,OTTO JUNKER
32023,13822,Pro Power
32075,14571,BKW Kuema
32077,4605,Schützinger
32080,3286,Fronius
32090,8084,Siebert Industrieelektronik
32117,7898,Normex  (Brand of Ringfeder)
32122,3939,OEMER
32141,10345,Franke Bearings
32195,18495,KONTRA Anlagentechnik
32201,4353,Haag + Zeissler
32203,14691,Wesa
32207,19724,HEATING ITALIANA
32216,20907,Willi Bremer
32237,13715,HIFLUX
32251,17810,Hatebur Umformmaschinen
32254,12098,DELTA POWER
32276,9677,CMB Cilindri
32282,3938,Tesco
32284,9430,EMMEPI
32289,14485,IBAK Marine
32296,20905,AREM
32297,1174,Yageo
32307,14149,LOREME
32311,889,Profimess
32314,12661,Baratti
32327,3154,RUCKH Elektromotoren
32350,20906,Anstoss Regelgeräte
32367,14744,OLMARK
32375,18599,KRAUSE-Systems
32384,19202,OREGON TOOL
32393,5903,SPERONI
32396,7737,FRITSCH
32408,20903,LEITECH
32409,17571,Robur
32416,17634,Italfarad
32424,17745,Green Instruments
32434,17310,CHIRON
32437,12391,Schleuniger
32475,3766,VELP
32486,2570,AMT
32489,9136,Trafotek
32494,4457,Zeppelin
32501,16048,Flomag
32502,8621,Kernite
32505,6104,Diodes
32507,11940,Air-Fresh-Service
32512,20880,TREVOS
32523,6353,STARLINE
32538,19604,Aurora (brand of Pentair)
32563,15214,Dr. Thiedig
32599,20900,EPM
32610,634,PFERD
32633,7006,Zyklomat
32635,9807,Montair
32650,15448,DETTIN
32667,8112,Biotech
32696,12689,STIMA
32708,311,Angst+Pfister
32718,10878,Fluid-Press
32757,10528,AMT Pump (brand of Gorman-Rupp Industries)
32776,14607,YOKE
32778,2318,TOS ZNOJMO
32781,8036,Italtronic
32786,11204,SEDIS
32795,17486,METALLIANCE
32816,12035,LeROI Gas Compressors (by Gardner Denver)
32824,6536,Spandau Pumpen (brand of SKF)
32832,17333,Adtech
32833,7204,Denver S.p.A.
32855,12031,Merkle-Korff Industries (brand of NIDEC)
32861,8358,FOSS
32864,14187,TEC AUTOMATISMES
32907,17411,Guinard pump
32932,11582,Compomac
32952,12850,Pekrun
32955,7679,Hydrolas
32956,16240,POLYRACK Electronic-Aufbausysteme
32965,15908,FENAC
32985,1420,Herth+Buss
32986,11959,RBC Bearings
32998,4357,Tematec
33049,17191,Pneuplan
